Employee_ID,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Sick_Days,Employee_Satisfaction_Score,Supporter 4 days a week
2030,Male,40,Consultant,8,Bachelor,3,7150,31,11,4.25,TRUE
2031,Female,52,Analyst,4,Bachelor,5,6000,40,11,1.96,TRUE
2032,Male,58,Consultant,5,Bachelor,1,6050,30,9,3.71,TRUE
2033,Male,35,Technician,6,Bachelor,2,4200,52,11,2.88,TRUE
2034,Male,59,Technician,1,Bachelor,3,4550,30,3,3.27,TRUE
2035,Male,40,Specialist,7,Bachelor,5,6750,53,5,4.93,TRUE
2036,Male,45,Developer,6,Master,4,7000,56,12,3.05,TRUE
2037,Male,22,Manager,6,Bachelor,2,7200,30,14,1.97,TRUE
2038,Female,38,Manager,2,High School,2,7200,38,6,3.55,TRUE
2039,Female,33,Manager,3,High School,5,9000,53,14,2.31,TRUE
2040,Male,33,Developer,3,Master,5,7500,33,12,4.63,FALSE
2041,Other,58,Specialist,9,Bachelor,1,4950,54,12,2.9,TRUE
2042,Female,25,Analyst,0,Bachelor,3,5200,41,14,2.21,TRUE
2043,Male,41,Analyst,3,Bachelor,3,5200,56,2,3.74,TRUE
2044,Female,30,Developer,6,Bachelor,3,6500,60,5,1.37,TRUE
2045,Female,23,Developer,6,Bachelor,2,6000,33,0,2.22,TRUE
2046,Female,42,Analyst,6,Bachelor,2,4800,57,7,1.26,TRUE
2047,Male,32,Technician,0,Bachelor,4,4900,39,7,1.27,TRUE
2048,Female,34,Consultant,2,High School,3,7150,46,3,2.68,TRUE
2049,Male,54,Developer,9,Bachelor,5,7500,57,4,3.2,TRUE
2050,Male,51,Manager,5,Master,3,7800,47,9,2.39,TRUE
2051,Male,29,Analyst,9,Bachelor,5,6000,40,6,3.36,TRUE
2052,Male,53,Developer,3,Bachelor,4,7000,54,14,1.66,TRUE
2053,Male,29,Specialist,9,Bachelor,4,6300,58,9,3.98,TRUE
2054,Female,31,Specialist,2,Bachelor,1,4950,38,10,2.65,TRUE
2055,Female,45,Specialist,6,Bachelor,5,6750,59,1,3.67,TRUE
2056,Female,44,Developer,0,Bachelor,4,7000,51,4,1.42,TRUE
2057,Male,22,Developer,2,High School,3,6500,34,4,2.66,FALSE
2058,Male,43,Analyst,5,Bachelor,5,6000,47,12,3.33,TRUE
2059,Male,26,Consultant,5,Master,1,6050,53,5,4.64,FALSE
2060,Female,60,Consultant,4,Bachelor,4,7700,58,8,3.94,TRUE
2061,Female,54,Consultant,4,High School,1,6050,36,4,1.35,FALSE
2062,Male,37,Specialist,5,Master,1,4950,40,4,1.43,TRUE
2063,Female,52,Developer,9,Bachelor,1,5500,53,2,4.8,TRUE
2064,Female,57,Specialist,7,Bachelor,2,5400,41,10,2.72,TRUE
2065,Male,47,Consultant,9,Bachelor,5,8250,38,10,3.78,TRUE
2066,Female,25,Technician,3,Bachelor,1,3850,35,8,2.41,TRUE
2067,Male,27,Specialist,5,Bachelor,2,5400,34,7,2.35,TRUE
2068,Male,52,Analyst,6,Master,5,6000,45,6,3.45,TRUE
2069,Male,39,Manager,4,Bachelor,2,7200,55,6,3.87,TRUE
2070,Male,33,Developer,0,Master,4,7000,52,2,4.21,TRUE
2071,Male,38,Analyst,4,Bachelor,3,5200,50,1,2.34,TRUE
2072,Male,31,Developer,8,High School,1,5500,30,6,1.16,TRUE
2073,Male,28,Technician,7,Bachelor,3,4550,30,5,4.39,TRUE
2074,Male,32,Analyst,8,Bachelor,5,6000,31,11,4.06,TRUE
2075,Other,48,Consultant,5,Bachelor,1,6050,42,0,3.03,TRUE
2076,Male,34,Consultant,0,High School,5,8250,38,14,3.7,TRUE
2077,Female,40,Technician,1,Bachelor,5,5250,35,6,1.7,TRUE
2078,Female,32,Consultant,7,Bachelor,1,6050,45,5,2.01,TRUE
2079,Female,52,Analyst,9,Master,2,4800,44,7,4.38,FALSE
2080,Female,57,Consultant,0,Master,5,8250,39,10,4.05,TRUE
2081,Male,56,Technician,1,Bachelor,5,5250,44,13,3.54,TRUE
2082,Male,57,Consultant,7,Bachelor,2,6600,60,11,3.63,TRUE
2083,Female,22,Technician,4,Master,3,4550,34,4,3.74,TRUE
2084,Female,34,Technician,4,Bachelor,2,4200,49,3,4.4,TRUE
2085,Female,33,Developer,4,Bachelor,5,7500,38,9,3.62,TRUE
2086,Female,55,Manager,9,Bachelor,4,8400,45,14,1.87,TRUE
2087,Male,36,Consultant,9,Bachelor,1,6050,60,4,3.76,TRUE
2088,Male,50,Technician,9,Bachelor,3,4550,56,4,2.12,TRUE
2089,Female,43,Developer,3,Bachelor,2,6000,52,12,2.98,TRUE
2090,Male,44,Analyst,6,Bachelor,2,4800,45,14,4.21,TRUE
2091,Male,57,Consultant,1,Master,1,6050,52,9,2.29,TRUE
2092,Male,50,Specialist,6,Bachelor,3,5850,54,10,4.39,TRUE
2093,Female,45,Technician,9,Bachelor,1,3850,39,7,3.58,TRUE
2094,Male,58,Specialist,6,High School,2,5400,51,0,3.73,TRUE
2095,Male,55,Specialist,0,High School,5,6750,36,14,4.7,TRUE
2096,Male,57,Developer,6,High School,1,5500,54,7,2.66,TRUE
2097,Female,22,Consultant,7,High School,1,6050,60,7,2.8,TRUE
2098,Male,49,Developer,5,Bachelor,5,7500,55,4,3.84,TRUE
2099,Male,23,Technician,7,High School,4,4900,35,4,2.04,TRUE
2100,Male,31,Manager,2,Bachelor,2,7200,56,11,3.89,TRUE
2101,Male,50,Consultant,5,Bachelor,2,6600,52,13,3.66,TRUE
2102,Female,55,Technician,3,Master,2,4200,46,4,4.45,TRUE
2103,Male,36,Manager,2,Bachelor,5,9000,50,7,4.69,TRUE
2104,Male,56,Developer,6,High School,2,6000,48,2,3.31,TRUE
2105,Female,51,Manager,5,High School,2,7200,56,7,2.31,TRUE
2106,Male,36,Technician,8,Bachelor,5,5250,57,10,4.84,TRUE
2107,Male,33,Manager,5,High School,1,6600,51,5,3.49,FALSE
2108,Female,36,Consultant,5,High School,2,6600,48,5,4.3,FALSE
2109,Male,44,Consultant,7,Bachelor,3,7150,36,14,2.6,TRUE
2110,Male,35,Analyst,8,Bachelor,5,6000,49,14,3.27,TRUE
2111,Female,22,Consultant,6,Bachelor,5,8250,46,2,4.23,TRUE
2112,Male,25,Consultant,4,Bachelor,5,8250,45,5,2.96,TRUE
2113,Male,48,Technician,6,Bachelor,2,4200,40,11,2.68,TRUE
2114,Female,27,Specialist,9,Bachelor,1,4950,59,14,4.99,TRUE
2115,Male,46,Consultant,1,Bachelor,5,8250,60,10,1.45,FALSE
2116,Male,57,Consultant,4,Master,1,6050,51,2,2.38,TRUE
2117,Female,23,Technician,5,Bachelor,2,4200,42,14,4.7,TRUE
2118,Male,49,Analyst,0,Bachelor,5,6000,30,2,2.45,TRUE
2119,Male,59,Specialist,3,Bachelor,2,5400,59,2,1.71,TRUE
2120,Female,25,Consultant,6,Bachelor,4,7700,41,11,1.96,TRUE
2121,Female,24,Manager,1,Master,3,7800,39,12,3.29,TRUE
2122,Female,45,Developer,6,Master,4,7000,55,9,2.83,TRUE
2123,Male,28,Manager,6,Bachelor,2,7200,53,12,2.97,FALSE
2124,Male,39,Specialist,3,Bachelor,5,6750,41,4,1.13,TRUE
2125,Male,26,Manager,2,Bachelor,3,7800,54,6,3.96,TRUE
2126,Male,56,Developer,7,High School,4,7000,52,13,1.72,TRUE
2127,Female,58,Specialist,9,Bachelor,2,5400,51,11,2.17,TRUE
2128,Female,22,Manager,9,Master,1,6600,59,6,2.78,TRUE
2129,Female,44,Technician,7,Bachelor,1,3850,60,14,3.43,TRUE
2130,Male,57,Analyst,8,Bachelor,4,5600,42,4,4.8,TRUE
2131,Female,36,Analyst,1,Bachelor,1,4400,43,3,1.71,TRUE
2132,Female,39,Specialist,7,Bachelor,3,5850,32,3,1.37,TRUE
2133,Female,36,Technician,7,Bachelor,4,4900,58,10,2.19,TRUE
2134,Female,28,Specialist,9,Bachelor,3,5850,31,4,2.47,TRUE
2135,Male,24,Manager,9,Bachelor,5,9000,46,1,2.5,TRUE
2136,Female,57,Consultant,5,Bachelor,3,7150,46,14,1.49,TRUE
2137,Female,51,Consultant,8,Bachelor,3,7150,57,10,2.63,TRUE
2138,Male,54,Analyst,2,High School,3,5200,53,3,4.39,TRUE
2139,Male,32,Analyst,5,High School,5,6000,32,5,4.6,TRUE
2140,Male,36,Technician,9,Bachelor,3,4550,34,6,1.4,TRUE
2141,Female,57,Technician,0,Bachelor,5,5250,38,14,4.74,TRUE
2142,Male,34,Specialist,9,Bachelor,3,5850,56,12,2.54,TRUE
2143,Male,45,Technician,9,Bachelor,1,3850,57,4,4.57,TRUE
2144,Male,42,Specialist,8,Master,5,6750,51,13,3.27,TRUE
2145,Female,55,Analyst,9,Master,5,6000,40,7,3.67,TRUE
2146,Female,45,Manager,2,High School,4,8400,44,5,3.59,TRUE
2147,Female,45,Analyst,6,Bachelor,1,4400,39,8,2.82,TRUE
2148,Female,57,Manager,1,Bachelor,3,7800,30,2,2.62,TRUE
2149,Female,35,Analyst,0,High School,5,6000,54,8,4.99,TRUE
2150,Male,57,Developer,5,Bachelor,5,7500,51,13,1.08,TRUE
2151,Female,29,Technician,0,Bachelor,3,4550,48,6,3.38,TRUE
2152,Male,58,Technician,5,Bachelor,5,5250,41,5,3.85,TRUE
2153,Female,56,Specialist,4,Bachelor,2,5400,37,10,1.79,TRUE
2154,Male,51,Consultant,6,Bachelor,5,8250,52,12,4.21,TRUE
2155,Male,58,Developer,5,High School,3,6500,58,7,2.21,TRUE
2156,Female,39,Consultant,8,Bachelor,4,7700,57,11,3.21,TRUE
2157,Other,22,Developer,3,Master,1,5500,30,9,3.91,FALSE
2158,Male,37,Analyst,6,Bachelor,5,6000,56,1,3.44,FALSE
2159,Male,43,Manager,0,Master,1,6600,36,6,4.81,TRUE
2160,Male,33,Developer,8,Bachelor,4,7000,58,6,3,FALSE
2161,Male,23,Consultant,4,Master,3,7150,35,8,4.46,TRUE
2162,Male,55,Technician,0,Bachelor,1,3850,39,1,4.44,TRUE
2163,Male,42,Specialist,1,Bachelor,4,6300,60,13,1.52,FALSE
2164,Male,40,Specialist,9,Bachelor,4,6300,35,6,3.94,TRUE
2165,Male,26,Developer,0,Bachelor,4,7000,56,6,2.46,TRUE
2166,Male,24,Analyst,7,Bachelor,3,5200,54,11,1.97,TRUE
2167,Female,60,Technician,8,Bachelor,5,5250,50,8,4.32,TRUE
2168,Female,29,Developer,3,Bachelor,5,7500,49,7,4.56,FALSE
2169,Male,50,Manager,8,Bachelor,1,6600,52,9,1.06,TRUE
2170,Female,52,Consultant,1,Bachelor,1,6050,56,4,1.88,TRUE
2171,Female,58,Consultant,7,High School,2,6600,40,12,1.01,TRUE
2172,Female,26,Manager,6,Bachelor,1,6600,34,0,3.21,TRUE
2173,Male,49,Consultant,3,Bachelor,1,6050,33,9,1.17,FALSE
2174,Female,58,Technician,4,Master,3,4550,31,12,2.19,TRUE
2175,Female,32,Technician,2,High School,1,3850,39,12,2.44,TRUE
2176,Male,29,Manager,9,Master,1,6600,46,9,2.89,TRUE
2177,Female,54,Developer,9,Bachelor,3,6500,42,0,3.01,TRUE
2178,Male,38,Manager,5,Bachelor,4,8400,40,1,1.08,TRUE
2179,Female,55,Manager,8,Bachelor,3,7800,59,2,4.66,TRUE
2180,Male,57,Technician,6,Bachelor,1,3850,39,11,4.88,TRUE
2181,Male,25,Developer,4,Bachelor,5,7500,40,12,4.62,TRUE
2182,Female,53,Specialist,3,Bachelor,5,6750,50,2,3.65,TRUE
2183,Male,32,Developer,8,High School,5,7500,43,0,1.5,TRUE
2184,Female,49,Manager,1,Bachelor,4,8400,40,12,2.86,TRUE
2185,Male,33,Specialist,6,Master,4,6300,52,10,2.89,TRUE
2186,Female,45,Developer,0,Bachelor,1,5500,50,10,1.96,FALSE
2187,Male,44,Specialist,6,Bachelor,4,6300,39,10,4.94,TRUE
2188,Female,53,Technician,8,Master,2,4200,49,6,3.19,TRUE
2189,Male,52,Specialist,2,High School,3,5850,34,8,4.01,TRUE
2190,Male,45,Analyst,2,Bachelor,4,5600,30,9,4.98,TRUE
2191,Female,31,Specialist,7,Bachelor,4,6300,59,2,3.2,FALSE
2192,Female,58,Developer,6,Bachelor,2,6000,40,8,1.7,FALSE
2193,Male,55,Manager,6,Bachelor,3,7800,41,10,1.34,TRUE
2194,Female,23,Technician,1,Bachelor,3,4550,45,14,4.43,TRUE
2195,Male,55,Developer,2,Bachelor,4,7000,41,1,2.63,TRUE
2196,Male,55,Manager,1,Bachelor,3,7800,56,0,1.25,TRUE
2197,Male,47,Consultant,8,Bachelor,3,7150,50,13,4.29,FALSE
2198,Male,25,Technician,0,Master,5,5250,33,10,2.07,TRUE
2199,Female,38,Technician,9,Bachelor,2,4200,53,0,4.73,TRUE
2200,Other,43,Analyst,2,High School,4,5600,40,2,2.91,TRUE
2201,Female,49,Analyst,7,Bachelor,3,5200,33,12,1.58,TRUE
2202,Male,45,Developer,3,High School,1,5500,36,12,3.85,TRUE
2203,Male,50,Consultant,3,Bachelor,1,6050,45,7,2.07,TRUE
2204,Female,45,Analyst,4,Bachelor,5,6000,43,14,1.2,TRUE
2205,Other,57,Developer,0,Bachelor,1,5500,56,2,1.26,TRUE
2206,Female,37,Specialist,5,Bachelor,1,4950,60,12,4.43,FALSE
2207,Female,43,Technician,9,Bachelor,4,4900,32,8,4.9,TRUE
2208,Male,24,Manager,4,Bachelor,3,7800,50,0,4.25,FALSE
2209,Male,56,Technician,7,High School,5,5250,59,14,4.52,TRUE
2210,Male,44,Manager,1,Bachelor,2,7200,52,13,1.8,TRUE
2211,Female,38,Manager,9,Bachelor,5,9000,37,12,3.36,TRUE
2212,Male,27,Manager,8,High School,3,7800,40,3,2.15,TRUE
2213,Female,48,Manager,0,High School,3,7800,53,10,3.78,TRUE
2214,Female,58,Analyst,1,High School,2,4800,39,14,3.14,TRUE
2215,Other,34,Manager,7,Bachelor,2,7200,32,0,1.32,TRUE
2216,Female,42,Manager,9,Bachelor,2,7200,51,2,2.07,TRUE
2217,Female,49,Analyst,0,Bachelor,2,4800,38,6,3.13,FALSE
2218,Female,38,Manager,2,Bachelor,3,7800,36,12,3.51,FALSE
2219,Female,41,Specialist,3,High School,5,6750,51,6,1.21,FALSE
2220,Male,47,Developer,3,Bachelor,1,5500,47,11,1.26,FALSE
2221,Female,46,Consultant,9,Master,3,7150,32,7,3.07,TRUE
2222,Female,33,Specialist,5,High School,1,4950,31,14,2.85,TRUE
2223,Other,57,Consultant,5,Bachelor,3,7150,48,3,4.71,TRUE
2224,Male,54,Developer,5,Bachelor,3,6500,34,12,3.8,TRUE
2225,Male,36,Specialist,3,Bachelor,1,4950,42,10,4.59,TRUE
2226,Male,55,Technician,8,High School,3,4550,46,12,1.2,TRUE
2227,Male,54,Manager,6,Bachelor,5,9000,43,14,4.6,TRUE
2228,Female,26,Consultant,1,Master,2,6600,46,8,1.06,TRUE
2229,Male,53,Manager,8,Bachelor,5,9000,42,12,4.64,TRUE
2230,Male,35,Consultant,5,Bachelor,2,6600,55,14,1.83,TRUE
2231,Female,60,Manager,3,Bachelor,1,6600,59,14,4.83,TRUE
2232,Female,49,Consultant,6,High School,4,7700,59,0,1.59,FALSE
2233,Female,45,Technician,3,Bachelor,1,3850,50,6,1.03,TRUE
2234,Male,48,Developer,8,Bachelor,3,6500,30,10,4.32,FALSE
2235,Male,50,Technician,8,Bachelor,5,5250,33,14,4.77,TRUE
2236,Female,50,Specialist,2,Master,2,5400,57,6,1.47,TRUE
2237,Male,30,Developer,8,High School,1,5500,49,10,1.23,TRUE
2238,Female,28,Developer,4,Bachelor,4,7000,60,2,2.87,TRUE
2239,Male,39,Analyst,2,Bachelor,3,5200,34,4,3.62,TRUE
2240,Male,35,Consultant,8,Bachelor,4,7700,39,3,2.57,TRUE
2241,Other,29,Consultant,3,Bachelor,4,7700,51,0,3.68,FALSE
2242,Male,59,Developer,4,High School,3,6500,41,10,2.96,TRUE
2243,Female,32,Manager,6,Bachelor,1,6600,38,4,1.31,TRUE
2244,Female,50,Developer,3,Master,5,7500,31,7,4.61,TRUE
2245,Female,40,Specialist,4,Master,1,4950,43,8,2.74,FALSE
2246,Female,27,Technician,3,Bachelor,3,4550,44,2,2.04,FALSE
2247,Male,25,Developer,5,High School,2,6000,44,6,3.8,FALSE
2248,Male,49,Specialist,8,Bachelor,4,6300,41,1,4.23,TRUE
2249,Female,35,Manager,1,Bachelor,5,9000,54,8,4.28,TRUE
2250,Male,23,Manager,6,High School,1,6600,57,6,2.39,FALSE
2251,Female,31,Developer,3,Bachelor,3,6500,41,5,3.41,TRUE
2252,Female,51,Technician,2,Bachelor,3,4550,50,6,2.14,TRUE
2253,Female,27,Consultant,8,Bachelor,2,6600,45,12,4.61,TRUE
2254,Male,43,Manager,3,Bachelor,2,7200,31,14,2.61,TRUE
2255,Female,43,Developer,8,Bachelor,3,6500,36,2,1.81,FALSE
2256,Male,48,Manager,3,Bachelor,4,8400,54,3,3.47,TRUE
2257,Male,47,Consultant,4,Bachelor,4,7700,49,9,3.8,TRUE
2258,Female,38,Analyst,8,Bachelor,2,4800,55,13,4.25,TRUE
2259,Male,25,Manager,4,High School,4,8400,54,9,3.51,TRUE
2260,Male,53,Specialist,4,High School,4,6300,33,9,3.44,TRUE
2261,Female,42,Manager,0,Master,4,8400,57,14,1.85,TRUE
2262,Female,22,Consultant,6,Bachelor,5,8250,38,6,2.46,TRUE
2263,Female,26,Specialist,8,Bachelor,4,6300,33,4,3.75,FALSE
2264,Male,41,Technician,6,Bachelor,4,4900,39,12,4.51,TRUE
2265,Female,49,Technician,7,Bachelor,1,3850,41,3,1.02,TRUE
2266,Male,47,Specialist,9,Master,1,4950,53,0,2.37,TRUE
2267,Male,35,Developer,4,Bachelor,3,6500,56,1,4.62,TRUE
2268,Male,30,Consultant,2,High School,1,6050,33,11,3.43,TRUE
2269,Male,44,Manager,6,High School,5,9000,46,13,2.62,TRUE
2270,Male,36,Manager,9,Bachelor,2,7200,38,13,2.11,TRUE
2271,Male,44,Consultant,0,Bachelor,2,6600,46,3,3.83,TRUE
2272,Male,30,Technician,7,Bachelor,3,4550,37,2,2.15,TRUE
2273,Female,55,Specialist,6,High School,1,4950,41,0,4.69,TRUE
2274,Female,50,Technician,4,Master,5,5250,53,1,4.17,TRUE
2275,Male,39,Analyst,8,Bachelor,5,6000,51,1,4.65,TRUE
2276,Male,42,Manager,2,Bachelor,4,8400,39,2,1.98,TRUE
2277,Male,35,Specialist,7,Master,3,5850,40,6,2.57,FALSE
2278,Female,32,Consultant,2,High School,3,7150,59,12,3.13,TRUE
2279,Female,29,Specialist,8,Bachelor,4,6300,37,13,1.97,TRUE
2280,Male,50,Manager,2,Master,1,6600,51,0,2.39,TRUE
2281,Male,46,Developer,9,Bachelor,2,6000,58,2,3.03,FALSE
2282,Male,44,Specialist,6,Bachelor,5,6750,52,1,2.15,TRUE
2283,Female,54,Consultant,6,Master,3,7150,49,12,4.66,TRUE
2284,Male,31,Manager,0,Master,2,7200,36,3,3.79,TRUE
2285,Female,37,Developer,9,Master,4,7000,36,8,2.13,TRUE
2286,Female,39,Consultant,4,Bachelor,1,6050,57,6,1.14,TRUE
2287,Female,51,Analyst,2,Bachelor,2,4800,31,0,2.47,TRUE
2288,Male,26,Manager,1,Master,3,7800,55,4,2.49,FALSE
2289,Female,60,Analyst,3,Bachelor,5,6000,41,12,4.65,TRUE
2290,Male,41,Manager,8,Bachelor,4,8400,40,2,2.63,TRUE
2291,Female,23,Specialist,3,High School,1,4950,55,10,1.97,TRUE
2292,Female,56,Specialist,3,Bachelor,4,6300,53,10,4.13,TRUE
2293,Female,55,Specialist,1,Bachelor,4,6300,57,1,4.85,FALSE
2294,Female,55,Manager,6,Bachelor,1,6600,48,12,4.79,TRUE
2295,Male,49,Technician,6,Bachelor,2,4200,53,12,1.32,TRUE
2296,Female,46,Consultant,6,Bachelor,2,6600,50,8,2.43,TRUE
2297,Other,58,Specialist,6,Bachelor,3,5850,30,10,3.01,TRUE
2298,Male,52,Developer,2,Bachelor,5,7500,51,14,3.07,TRUE
2299,Female,26,Manager,6,Bachelor,3,7800,39,2,2.85,FALSE
2300,Female,34,Analyst,3,Bachelor,4,5600,40,14,1.96,TRUE
2301,Female,49,Manager,9,Master,4,8400,58,0,3.39,TRUE
2302,Male,56,Manager,0,High School,1,6600,31,7,1.71,TRUE
2303,Male,25,Consultant,7,Bachelor,4,7700,43,12,3.23,TRUE
2304,Female,50,Analyst,7,Bachelor,1,4400,39,12,3.8,TRUE
2305,Male,50,Manager,4,Master,4,8400,47,12,3.28,TRUE
2306,Male,27,Analyst,6,Bachelor,2,4800,36,2,4.21,FALSE
2307,Female,54,Developer,0,Bachelor,3,6500,54,5,4.84,TRUE
2308,Male,28,Specialist,2,Bachelor,4,6300,50,2,2.61,TRUE
2309,Male,24,Analyst,2,Master,4,5600,45,13,1.87,TRUE
2310,Male,29,Specialist,8,Bachelor,1,4950,46,13,1.49,TRUE
2311,Male,25,Consultant,0,Bachelor,2,6600,37,13,3.58,TRUE
2312,Female,29,Developer,8,Bachelor,5,7500,32,6,1.6,TRUE
2313,Female,26,Technician,6,Bachelor,3,4550,39,5,1.46,TRUE
2314,Female,33,Consultant,8,Master,1,6050,41,13,1.8,FALSE
2315,Male,41,Technician,6,Bachelor,3,4550,50,3,4.84,TRUE
2316,Male,24,Technician,9,High School,2,4200,50,12,4.9,TRUE
2317,Male,31,Analyst,4,Master,1,4400,43,12,1.29,TRUE
2318,Male,51,Manager,2,Master,1,6600,55,2,3.17,TRUE
2319,Male,39,Manager,4,Bachelor,5,9000,34,9,2.54,TRUE
2320,Male,56,Specialist,7,Bachelor,5,6750,40,14,1.67,TRUE
2321,Male,38,Developer,1,Bachelor,4,7000,59,11,4.05,TRUE
2322,Male,45,Technician,1,Master,2,4200,49,1,4.23,TRUE
2323,Female,25,Consultant,5,Master,4,7700,52,1,1.72,TRUE
2324,Other,44,Manager,6,Bachelor,3,7800,37,5,1.36,TRUE
2325,Female,51,Developer,5,Bachelor,5,7500,59,9,3.64,FALSE
2326,Female,49,Developer,8,Bachelor,5,7500,32,13,4.51,TRUE
2327,Female,57,Developer,1,Bachelor,4,7000,42,2,3.17,TRUE
2328,Female,23,Consultant,4,Bachelor,4,7700,31,6,2.76,TRUE
2329,Female,60,Technician,9,Bachelor,2,4200,42,0,3.05,TRUE
2330,Male,35,Specialist,8,High School,2,5400,33,6,1.85,TRUE
2331,Male,33,Developer,5,Bachelor,2,6000,56,1,3.86,TRUE
2332,Female,48,Manager,7,Master,3,7800,32,3,4.75,TRUE
2333,Female,58,Technician,3,Bachelor,3,4550,51,12,2.48,TRUE
2334,Female,38,Analyst,8,Bachelor,2,4800,37,11,2.65,TRUE
2335,Female,29,Specialist,2,Bachelor,5,6750,37,3,4.46,TRUE
2336,Female,48,Analyst,6,High School,1,4400,44,4,3.97,TRUE
2337,Male,22,Technician,6,Master,1,3850,33,10,4.56,TRUE
2338,Male,40,Technician,1,Master,2,4200,38,13,4.32,TRUE
2339,Female,56,Manager,4,Bachelor,3,7800,59,2,2.54,TRUE
2340,Male,36,Developer,5,Bachelor,2,6000,47,9,3.2,TRUE
2341,Female,52,Analyst,6,Bachelor,3,5200,42,2,2.23,TRUE
2342,Female,27,Developer,3,Bachelor,5,7500,32,12,2.18,TRUE
2343,Male,54,Consultant,7,Master,1,6050,48,5,1.05,TRUE
2344,Female,35,Analyst,8,High School,4,5600,38,1,4.72,TRUE
2345,Female,49,Manager,8,Bachelor,1,6600,38,11,3.26,TRUE
2346,Female,56,Consultant,7,Master,2,6600,56,3,1.94,TRUE
2347,Male,53,Analyst,5,Master,1,4400,53,7,1.48,TRUE
2348,Male,25,Technician,0,Bachelor,4,4900,44,9,4.67,TRUE
2349,Male,55,Analyst,1,High School,4,5600,57,0,1.01,TRUE
2350,Male,37,Developer,8,Master,1,5500,51,6,3.42,TRUE
2351,Female,24,Analyst,7,Bachelor,2,4800,52,10,4.56,TRUE
2352,Male,33,Consultant,5,High School,2,6600,47,2,3.91,TRUE
2353,Male,50,Technician,5,Bachelor,2,4200,42,7,1.42,TRUE
2354,Female,32,Analyst,4,Bachelor,5,6000,59,4,1.74,TRUE
2355,Male,43,Specialist,5,Master,1,4950,31,13,1.25,TRUE
2356,Male,45,Manager,7,High School,2,7200,32,8,2.58,TRUE
2357,Female,47,Manager,0,Bachelor,3,7800,47,1,1.83,TRUE
2358,Female,49,Technician,2,Bachelor,1,3850,33,0,2.25,TRUE
2359,Male,30,Consultant,2,Bachelor,1,6050,53,5,1.93,FALSE
2360,Female,41,Consultant,3,Bachelor,3,7150,57,13,2.87,TRUE
2361,Female,35,Consultant,4,High School,1,6050,43,3,1.46,TRUE
2362,Male,48,Analyst,3,Bachelor,1,4400,60,10,2.14,TRUE
2363,Female,38,Technician,4,Master,5,5250,30,1,2.16,TRUE
2364,Female,43,Consultant,2,Bachelor,4,7700,55,2,2.89,TRUE
2365,Male,35,Analyst,3,Master,4,5600,35,14,2.44,FALSE
2366,Male,29,Consultant,0,Bachelor,4,7700,56,10,1.09,TRUE
2367,Female,27,Analyst,2,Bachelor,2,4800,32,0,4.27,TRUE
2368,Female,50,Analyst,6,Bachelor,2,4800,45,6,1.55,TRUE
2369,Male,55,Manager,4,Master,1,6600,47,7,4.22,TRUE
2370,Female,22,Developer,8,Bachelor,1,5500,31,9,2.55,TRUE
2371,Male,27,Manager,2,Bachelor,1,6600,55,5,3.31,TRUE
2372,Male,53,Consultant,1,Bachelor,1,6050,59,10,2.59,TRUE
2373,Male,42,Specialist,3,Bachelor,4,6300,46,7,2.73,TRUE
2374,Male,47,Analyst,4,Bachelor,5,6000,49,6,3.81,TRUE
2375,Male,22,Consultant,0,Bachelor,1,6050,43,14,2.19,TRUE
2376,Female,45,Specialist,4,Bachelor,5,6750,44,6,4.37,TRUE
2377,Female,58,Technician,0,Bachelor,4,4900,55,10,2.03,TRUE
2378,Male,42,Specialist,5,Bachelor,3,5850,50,10,4.28,TRUE
2379,Female,24,Developer,3,Master,5,7500,53,14,1.99,FALSE
2380,Female,50,Manager,3,Bachelor,2,7200,40,12,2.1,TRUE
2381,Male,50,Manager,7,Bachelor,3,7800,57,1,2.78,TRUE
2382,Male,55,Analyst,5,Master,4,5600,46,6,3.07,TRUE
2383,Male,47,Technician,3,Bachelor,2,4200,54,14,2.21,TRUE
2384,Male,34,Analyst,7,Bachelor,1,4400,59,7,1.93,TRUE
2385,Female,57,Analyst,1,Master,1,4400,30,13,4.13,TRUE
2386,Female,27,Analyst,9,Bachelor,2,4800,46,10,4.06,TRUE
2387,Female,29,Consultant,9,Bachelor,3,7150,40,14,1.08,TRUE
2388,Female,45,Developer,5,Bachelor,5,7500,37,13,2.98,TRUE
2389,Female,38,Specialist,6,High School,1,4950,43,7,1.25,TRUE
2390,Other,58,Developer,1,Bachelor,1,5500,37,6,1.07,FALSE
2391,Female,24,Manager,2,Bachelor,1,6600,43,13,2.04,TRUE
2392,Male,54,Developer,3,Master,5,7500,57,3,1.06,TRUE
2393,Male,52,Consultant,7,Bachelor,3,7150,34,14,3.6,TRUE
2394,Female,23,Manager,7,Bachelor,4,8400,53,12,1.29,TRUE
2395,Female,23,Specialist,5,Bachelor,2,5400,56,5,1.08,TRUE
2396,Male,38,Specialist,4,Bachelor,4,6300,31,7,2.38,TRUE
2397,Male,54,Manager,0,Bachelor,1,6600,38,3,3.85,TRUE
2398,Other,25,Consultant,8,Master,3,7150,30,3,4.21,TRUE
2399,Female,23,Manager,1,Bachelor,1,6600,49,2,1.24,TRUE
