Employee_ID,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Sick_Days,Employee_Satisfaction_Score,Supporter 4 days a week
1648,Female,35,Developer,4,Bachelor,4,7000,35,12,3.1,FALSE
1649,Male ,49,Technician,3,Bachelor,4,4900,60,14,5,TRUE
1650,Male ,50,Manager,9,Bachelor,2,6600,38,3,5,TRUE
1651,Male ,24,Manager,5,High School,3,7800,36,7,4.8,TRUE
1652,Male ,31,Analyst,4,Bachelor,2,4400,35,8,4.8,TRUE
1653,Female,50,Developer,5,Bachelor,5,7500,30,6,4.7,TRUE
1654,Female,41,Specialist,0,Bachelor,5,6300,45,14,4.6,TRUE
1655,Male ,49,Developer,7,High School,3,6500,51,0,4.8,TRUE
1656,Male ,57,Technician,9,Bachelor,1,4200,30,5,2.7,FALSE
1657,Female,47,Technician,8,Bachelor,5,5250,59,1,2.9,FALSE
1658,Male ,33,Specialist,1,Bachelor,5,6300,45,0,5,TRUE
1659,Male ,60,Consultant,2,Bachelor,2,6050,49,7,4.4,TRUE
1660,Male ,22,Manager,7,Bachelor,5,9000,32,5,3.2,FALSE
1661,Male ,41,Consultant,9,Bachelor,4,7700,39,7,5,TRUE
1662,Male ,39,Technician,8,Bachelor,5,4900,36,6,4.7,TRUE
1663,Female,22,Manager,5,Bachelor,5,9000,41,10,4.2,TRUE
1664,Female,28,Specialist,8,Bachelor,5,6750,34,14,4.5,TRUE
1665,Male ,40,Analyst,9,Bachelor,2,4400,58,12,5,TRUE
1666,Male ,34,Consultant,0,Master,3,6600,33,3,4.7,TRUE
1667,Male ,54,Specialist,6,Bachelor,2,4950,35,2,4.5,TRUE
1668,Male ,29,Manager,4,High School,4,8400,51,12,4.6,TRUE
1669,Male ,56,Consultant,2,High School,3,7150,36,6,4.9,TRUE
1670,Male ,49,Analyst,9,Bachelor,4,5200,48,10,4.8,TRUE
1671,Male ,34,Developer,3,Bachelor,4,6500,57,13,4.6,TRUE
1672,Male ,32,Specialist,2,High School,2,5400,48,7,4.6,TRUE
1673,Male ,47,Analyst,5,Bachelor,2,4800,36,8,4.6,TRUE
1674,Male ,26,Developer,1,Bachelor,4,7000,36,11,4.5,TRUE
1675,Male ,36,Analyst,9,Bachelor,4,5600,55,10,5,TRUE
1676,Female,30,Manager,4,Master,2,6600,50,14,4.6,TRUE
1677,Female,58,Analyst,1,Bachelor,5,5600,33,11,5,TRUE
1678,Male ,41,Developer,0,Bachelor,3,6500,34,4,5,TRUE
1679,Female,37,Manager,3,Master,3,7800,53,7,3.1,FALSE
1680,Male ,55,Specialist,6,Bachelor,5,6300,33,10,4.6,TRUE
1681,Female,56,Developer,1,High School,1,6000,31,5,2.9,FALSE
1682,Male ,31,Developer,9,Master,2,5500,37,0,4.7,TRUE
1683,Male ,25,Consultant,8,High School,2,6600,58,6,4.5,TRUE
1684,Male ,31,Analyst,7,High School,5,6000,48,8,4.8,TRUE
1685,Male ,40,Analyst,2,Master,5,5600,34,5,4.4,TRUE
1686,Male ,46,Manager,9,Bachelor,3,7200,33,13,5,TRUE
1687,Male ,58,Technician,9,Master,4,4900,48,12,4.6,TRUE
1688,Male ,42,Analyst,2,Bachelor,4,5200,37,14,4.8,TRUE
1689,Female,51,Specialist,6,High School,1,5400,48,14,2.9,FALSE
1690,Male ,46,Analyst,3,Master,5,5600,39,14,4.6,TRUE
1691,Male ,36,Manager,8,Bachelor,5,8400,59,6,4.8,TRUE
1692,Male ,53,Manager,2,Bachelor,5,9000,53,8,4.6,TRUE
1693,Male ,57,Manager,9,Bachelor,3,7200,55,1,4.9,TRUE
1694,Male ,22,Analyst,9,Bachelor,3,5200,33,1,4.4,TRUE
1695,Female,52,Developer,7,Bachelor,4,7000,35,12,4.7,TRUE
1696,Male ,40,Technician,3,Bachelor,2,3850,60,12,5,TRUE
1697,Male ,58,Specialist,3,Bachelor,5,6300,31,3,4.4,TRUE
1698,Male ,42,Analyst,7,Bachelor,5,6000,59,13,4.5,TRUE
1699,Female,52,Manager,3,Master,4,8400,38,2,4.8,TRUE
1700,Female,46,Technician,5,Bachelor,2,3850,41,10,4.7,TRUE
1701,Male ,59,Specialist,1,High School,2,4950,56,12,4.8,TRUE
1702,Male ,31,Developer,1,Bachelor,4,7000,53,13,4.8,TRUE
1703,Male ,40,Specialist,1,Bachelor,2,4950,46,6,4.9,TRUE
1704,Female,60,Specialist,7,Bachelor,3,5400,37,7,5,TRUE
1705,Female,36,Consultant,1,Master,5,8250,52,8,4.8,TRUE
1706,Male ,59,Consultant,3,Bachelor,3,6600,59,13,4.6,TRUE
1707,Male ,27,Manager,8,Bachelor,3,7200,43,13,4.9,TRUE
1708,Female,24,Consultant,2,Bachelor,1,6600,43,7,3.5,FALSE
1709,Female,37,Technician,6,Bachelor,5,4900,48,13,4.7,TRUE
1710,Male ,40,Specialist,5,Bachelor,5,6750,33,9,4.5,TRUE
1711,Male ,55,Developer,3,Master,2,6000,47,13,3.2,FALSE
1712,Female,43,Analyst,5,Bachelor,3,5200,47,11,4.7,TRUE
1713,Male ,45,Analyst,6,Bachelor,5,5600,45,13,4.2,TRUE
1714,Female,26,Analyst,2,Bachelor,5,5600,59,2,4.9,TRUE
1715,Female,47,Specialist,1,High School,1,4950,48,4,4.6,TRUE
1716,Male ,36,Specialist,2,Bachelor,3,5850,36,10,4.7,TRUE
1717,Male ,28,Specialist,0,Bachelor,4,5850,35,0,4.8,TRUE
1718,Female,37,Developer,6,Bachelor,3,6000,38,0,4.7,TRUE
1719,Male ,42,Analyst,8,Bachelor,5,6000,57,14,4.9,TRUE
1720,Male ,48,Developer,4,Bachelor,5,7000,33,10,4.6,TRUE
1721,Male ,55,Consultant,4,Bachelor,5,8250,36,3,4.8,TRUE
1722,Male ,48,Technician,0,Bachelor,1,3850,60,7,4.6,TRUE
1723,Male ,49,Manager,0,Master,3,7200,35,13,4.9,TRUE
1724,Male ,47,Developer,0,Bachelor,4,6500,39,10,4.9,TRUE
1725,Female,22,Developer,0,Master,5,7500,49,5,4.5,TRUE
1726,Male ,53,Developer,7,Bachelor,4,6500,38,5,5,TRUE
1727,Male ,49,Consultant,1,Bachelor,5,8250,43,11,4.6,TRUE
1728,Male ,29,Specialist,2,Bachelor,5,6750,45,1,4.9,TRUE
1729,Male ,53,Specialist,1,Master,5,6750,54,12,4.8,TRUE
1730,Female,52,Manager,6,Bachelor,2,6600,49,12,5,TRUE
1731,Male ,34,Developer,4,Master,3,6000,34,4,4.6,TRUE
1732,Female,22,Analyst,2,Master,5,5600,45,1,4.6,TRUE
1733,Male ,58,Consultant,2,Master,5,8250,51,9,2.8,FALSE
1734,Male ,32,Consultant,1,Master,5,8250,59,13,4.6,TRUE
1735,Male ,26,Developer,3,High School,1,5500,34,14,4.9,TRUE
1736,Male ,42,Technician,8,Bachelor,3,4200,34,8,4.3,TRUE
1737,Male ,45,Consultant,6,Master,5,7700,38,10,4.4,TRUE
1738,Female,33,Developer,6,High School,3,6000,45,9,4.4,TRUE
1739,Male ,57,Developer,4,High School,5,7500,46,5,4.9,TRUE
1740,Male ,32,Analyst,8,Master,2,4400,30,12,5,TRUE
1741,Male ,22,Developer,1,Bachelor,1,5500,41,9,4.7,TRUE
1742,Male ,55,Analyst,6,Bachelor,4,5600,46,13,4.7,TRUE
1743,Male ,38,Consultant,5,Master,3,6600,51,4,4.7,TRUE
1744,Male ,48,Developer,3,Bachelor,4,6500,31,13,5,TRUE
1745,Female,24,Developer,0,Bachelor,4,6500,48,14,4.5,TRUE
1746,Female,34,Analyst,8,High School,5,6000,54,9,4.8,TRUE
1747,Male ,33,Specialist,2,Master,4,6300,43,6,3.1,FALSE
1748,Female,37,Developer,8,Bachelor,5,7500,42,10,4.8,TRUE
1749,Female,57,Consultant,4,Bachelor,2,6600,48,13,4.7,TRUE
1750,Male ,44,Analyst,3,Bachelor,3,5200,42,10,5,TRUE
1751,Male ,58,Technician,6,Bachelor,1,3850,58,9,4,TRUE
1752,Male ,53,Consultant,8,Bachelor,5,8250,36,4,4.9,TRUE
1753,Male ,51,Analyst,9,Bachelor,5,5600,42,11,4.5,TRUE
1754,Male ,41,Technician,1,High School,5,5250,49,0,4.2,TRUE
1755,Male ,60,Developer,1,Bachelor,5,7500,32,3,4.8,TRUE
1756,Male ,29,Developer,8,Bachelor,1,5500,44,10,5,TRUE
1757,Female,34,Consultant,4,Bachelor,5,8250,40,1,4.7,TRUE
1758,Female,44,Consultant,3,Bachelor,4,7700,45,11,4.9,TRUE
1759,Male ,44,Developer,3,Bachelor,2,6000,53,10,5,TRUE
1760,Female,49,Manager,3,Bachelor,5,8400,46,13,5,TRUE
1761,Male ,33,Consultant,2,Bachelor,1,6050,44,7,5,TRUE
1762,Male ,38,Consultant,4,Bachelor,1,6050,59,4,4.9,TRUE
1763,Female,32,Specialist,4,High School,5,6750,43,0,4.7,TRUE
1764,Male ,40,Consultant,3,Master,4,7700,51,11,4.3,TRUE
1765,Male ,39,Technician,5,Master,4,4900,33,10,4.6,TRUE
1766,Male ,24,Manager,0,Bachelor,1,6600,46,12,4.5,TRUE
1767,Male ,51,Technician,9,Bachelor,3,4550,59,6,5,TRUE
1768,Male ,56,Consultant,4,High School,2,6600,48,11,4.7,TRUE
1769,Male ,26,Specialist,0,Bachelor,2,5400,56,14,4.7,TRUE
1770,Male ,36,Analyst,4,Bachelor,2,4800,33,5,3,FALSE
1771,Female,44,Manager,2,Bachelor,3,7800,56,9,2.8,FALSE
1772,Male ,40,Consultant,2,Bachelor,4,7150,35,0,5,TRUE
1773,Female,25,Developer,9,Bachelor,3,6500,60,13,4.5,TRUE
1774,Male ,45,Developer,8,Bachelor,4,7000,39,8,4.7,TRUE
1775,Male ,40,Manager,1,Bachelor,4,8400,52,11,4.5,TRUE
1776,Male ,59,Manager,2,Bachelor,5,9000,46,0,4.4,TRUE
1777,Male ,54,Consultant,1,Bachelor,5,8250,47,3,4.5,TRUE
1778,Male ,47,Consultant,9,High School,5,8250,44,3,4.7,TRUE
1779,Female,50,Analyst,9,Bachelor,5,6000,30,6,4.6,TRUE
1780,Male ,25,Technician,5,Bachelor,4,4900,34,11,2.6,FALSE
1781,Male ,47,Consultant,1,Bachelor,2,6050,56,0,4.3,TRUE
1782,Female,37,Technician,3,Bachelor,2,3850,35,10,4.7,TRUE
1783,Male ,44,Specialist,5,High School,3,5400,34,2,4.3,TRUE
1784,Male ,41,Specialist,6,Bachelor,3,5850,42,10,4.9,TRUE
1785,Female,54,Technician,0,Master,5,5250,34,9,4.7,TRUE
1786,Male ,33,Technician,5,High School,5,5250,50,10,4.3,TRUE
1787,Male ,42,Analyst,4,High School,4,5200,39,3,4.6,TRUE
1788,Male ,39,Manager,1,Bachelor,4,8400,52,6,4.5,TRUE
1789,Male ,37,Technician,2,Master,4,4900,40,1,4.8,TRUE
1790,Male ,54,Consultant,6,Bachelor,2,6050,33,0,5,TRUE
1791,Male ,36,Technician,8,High School,2,4200,31,3,4.2,TRUE
1792,Male ,45,Developer,0,High School,1,5500,57,1,2.8,FALSE
1793,Male ,22,Analyst,9,Bachelor,3,4800,39,1,4.7,TRUE
1794,Male ,40,Technician,3,Bachelor,3,4200,35,8,4.9,TRUE
1795,Male ,37,Technician,8,Master,1,3850,42,4,4.8,TRUE
1796,Female,34,Manager,7,Bachelor,3,7800,49,14,4.5,TRUE
1797,Male ,59,Analyst,7,Bachelor,4,5200,33,4,4.6,TRUE
1798,Female,38,Manager,2,High School,2,6600,39,12,4.5,TRUE
1799,Male ,46,Consultant,3,Master,5,7700,33,13,5,TRUE
1800,Male ,40,Technician,4,Master,2,3850,54,0,4.7,TRUE
1801,Male ,22,Consultant,8,Bachelor,1,6050,45,12,5,TRUE
1802,Female,31,Developer,0,High School,5,7500,30,13,4.7,TRUE
1803,Male ,31,Technician,3,High School,4,4900,59,6,4.5,TRUE
1804,Male ,34,Specialist,2,Bachelor,3,5400,48,8,4.3,TRUE
1805,Female,33,Technician,2,Master,4,4900,51,3,4.2,TRUE
1806,Female,22,Manager,3,Master,2,6600,53,6,4.3,TRUE
1807,Male ,57,Manager,3,Bachelor,5,9000,56,0,2.9,FALSE
1808,Female,39,Developer,1,Bachelor,1,5500,52,5,4.8,TRUE
1809,Male ,46,Consultant,1,High School,4,7700,60,3,4.3,TRUE
1810,Female,26,Manager,6,Bachelor,2,7200,46,7,4.9,TRUE
1811,Female,22,Manager,6,Bachelor,4,8400,55,6,4.6,TRUE
1812,Male ,42,Developer,4,High School,2,6000,53,5,4.7,TRUE
1813,Male ,53,Analyst,6,Bachelor,3,4800,54,1,5,TRUE
1814,Male ,50,Technician,6,Bachelor,3,4550,37,13,3.1,FALSE
1815,Male ,26,Analyst,1,Bachelor,1,4400,46,6,4.6,TRUE
1816,Male ,50,Manager,2,Bachelor,2,6600,33,9,4.5,TRUE
1817,Male ,24,Manager,2,Bachelor,2,7200,46,13,4.2,TRUE
1818,Male ,39,Manager,6,Bachelor,2,6600,30,5,4.5,TRUE
1819,Male ,41,Analyst,5,Bachelor,5,5600,52,2,4.6,TRUE
1820,Male ,54,Specialist,3,Bachelor,3,5850,55,7,4.5,TRUE
1821,Female,25,Developer,7,High School,5,7500,40,3,4.7,TRUE
1822,Male ,26,Analyst,7,Bachelor,2,4400,39,9,4.7,TRUE
1823,Male ,32,Developer,3,Master,4,7000,57,7,4.6,TRUE
1824,Male ,56,Technician,2,Bachelor,3,4200,36,5,4.5,TRUE
1825,Male ,26,Manager,7,Bachelor,5,9000,30,5,4.7,TRUE
1826,Male ,35,Consultant,3,Bachelor,1,6050,46,11,4.8,TRUE
1827,Male ,59,Consultant,8,Bachelor,2,6050,54,8,4.4,TRUE
1828,Male ,37,Technician,4,Bachelor,4,4550,52,11,5,TRUE
1829,Male ,43,Analyst,6,Master,5,5600,55,2,4.7,TRUE
1830,Male ,46,Analyst,7,Bachelor,5,6000,31,12,4.7,TRUE
1831,Male ,44,Manager,3,Bachelor,3,7800,56,5,4.9,TRUE
1832,Male ,60,Manager,6,Bachelor,3,7800,32,4,4.8,TRUE
1833,Male ,25,Developer,7,Bachelor,4,7000,31,1,3.1,FALSE
1834,Male ,49,Technician,5,High School,5,5250,40,1,4.8,TRUE
1835,Male ,29,Analyst,2,Bachelor,4,5200,51,9,4.5,TRUE
1836,Male ,47,Manager,0,Bachelor,5,8400,49,9,4.8,TRUE
1837,Male ,41,Technician,8,Bachelor,3,4200,50,5,4.4,TRUE
1838,Male ,40,Developer,5,Bachelor,2,6000,53,11,4.7,TRUE
1839,Male ,54,Manager,3,Bachelor,5,8400,59,6,4.7,TRUE
1840,Male ,26,Consultant,3,Bachelor,2,6600,60,9,4.6,TRUE
1841,Male ,59,Consultant,6,High School,3,7150,37,2,4.7,TRUE
1842,Female,43,Analyst,8,Master,2,4400,48,8,4.2,TRUE
1843,Male ,35,Analyst,9,High School,5,5600,47,8,4.6,TRUE
1844,Male ,47,Specialist,1,Bachelor,5,6750,32,11,4.7,TRUE
1845,Male ,25,Analyst,5,Bachelor,3,5200,40,4,4.7,TRUE
1846,Female,56,Analyst,0,Bachelor,2,4400,51,6,4.4,TRUE
1847,Male ,50,Technician,4,Bachelor,5,4900,50,14,5,TRUE
1848,Male ,36,Developer,1,Bachelor,4,6500,58,7,4.5,TRUE
1849,Male ,48,Consultant,1,Bachelor,5,8250,45,4,4.9,TRUE
1850,Male ,35,Specialist,8,Bachelor,2,5400,56,9,4.8,TRUE
1851,Female,27,Specialist,0,Bachelor,1,4950,48,6,4.5,TRUE
1852,Female,35,Consultant,3,High School,5,8250,52,0,5,TRUE
1853,Female,46,Analyst,6,High School,3,4800,46,8,4.4,TRUE
1854,Male ,54,Analyst,7,Bachelor,5,5600,40,3,4.9,TRUE
1855,Male ,47,Analyst,7,Bachelor,5,5600,34,0,5,TRUE
1856,Male ,23,Technician,4,Bachelor,4,4900,53,6,4.5,TRUE
1857,Male ,32,Specialist,6,Bachelor,4,5850,40,8,5,TRUE
1858,Male ,39,Developer,2,Bachelor,2,5500,49,13,4.6,TRUE
1859,Male ,59,Consultant,5,Bachelor,4,7700,51,13,4.8,TRUE
1860,Male ,55,Developer,1,Bachelor,5,7500,55,3,4.8,TRUE
1861,Male ,22,Consultant,1,Bachelor,3,7150,37,13,4.7,TRUE
1862,Male ,27,Consultant,2,High School,4,7700,31,4,3.1,FALSE
1863,Male ,29,Consultant,9,High School,1,6050,50,5,4.9,TRUE
1864,Female,29,Consultant,7,Bachelor,3,6600,50,2,4.3,TRUE
1865,Male ,52,Analyst,2,Bachelor,5,5600,46,6,5,TRUE
1866,Male ,40,Analyst,0,Bachelor,1,4400,30,10,2.5,FALSE
1867,Male ,41,Specialist,5,High School,2,4950,36,10,5,TRUE
1868,Male ,57,Developer,1,Bachelor,2,5500,32,3,5,TRUE
1869,Male ,55,Manager,2,Master,5,9000,56,10,4.4,TRUE
1870,Male ,40,Technician,4,Bachelor,2,4200,53,1,4.6,TRUE
1871,Female,31,Developer,6,Master,1,5500,33,2,4.4,TRUE
1872,Male ,51,Developer,0,Bachelor,2,6000,46,9,4.6,TRUE
1873,Female,40,Analyst,8,Bachelor,4,5200,56,12,4.6,TRUE
1874,Male ,25,Consultant,0,Bachelor,1,6050,40,6,4.9,TRUE
1875,Male ,42,Developer,7,Bachelor,1,5500,34,13,5,TRUE
1876,Female,45,Analyst,2,Bachelor,1,4400,54,6,3.3,FALSE
1877,Male ,56,Consultant,7,Bachelor,4,7150,34,7,4.6,TRUE
1878,Male ,52,Technician,5,Master,2,4200,52,3,4.6,TRUE
1879,Male ,55,Consultant,9,Bachelor,2,6050,36,4,4.3,TRUE
1880,Male ,54,Manager,0,Bachelor,4,7800,38,7,4.5,TRUE
1881,Male ,53,Specialist,6,Bachelor,5,6750,31,3,4.9,TRUE
1882,Female,42,Consultant,5,High School,3,7150,46,5,5,TRUE
1883,Male ,27,Technician,3,Bachelor,2,4200,37,1,4.4,TRUE
1884,Male ,39,Consultant,8,Bachelor,3,6600,49,11,4.6,TRUE
1885,Male ,55,Manager,4,Master,2,6600,37,12,4.7,TRUE
1886,Female,55,Technician,4,Bachelor,3,4550,55,1,2.9,FALSE
1887,Female,33,Manager,2,High School,1,6600,45,3,2.5,FALSE
1888,Male ,53,Technician,5,Bachelor,1,3850,39,10,4.8,TRUE
1889,Male ,34,Technician,1,Bachelor,4,4900,38,8,4.6,TRUE
1890,Female,26,Consultant,8,Master,5,8250,31,7,4.7,TRUE
1891,Female,35,Specialist,3,Bachelor,3,5400,41,9,4.8,TRUE
1892,Male ,29,Manager,1,Bachelor,5,8400,41,7,4.7,TRUE
1893,Male ,47,Specialist,8,Bachelor,4,5850,39,7,4.6,TRUE
1894,Male ,54,Specialist,1,High School,3,5400,39,11,4.7,TRUE
1895,Male ,26,Specialist,9,Bachelor,2,4950,60,7,4.7,TRUE
1896,Male ,23,Technician,3,Bachelor,3,4200,60,12,4.6,TRUE
1897,Female,24,Technician,1,High School,2,4200,38,3,4.6,TRUE
1898,Female,31,Specialist,9,High School,2,4950,46,12,5,TRUE
1899,Male ,37,Consultant,8,Master,1,6050,31,4,4.8,TRUE
1900,Male ,23,Technician,7,Bachelor,4,4550,37,8,4.6,TRUE
1901,Male ,54,Technician,0,Bachelor,4,4550,56,0,4.9,TRUE
1902,Male ,56,Developer,0,Bachelor,1,6000,31,7,2.7,FALSE
1903,Male ,33,Consultant,1,High School,4,7150,37,3,5,TRUE
1904,Male ,50,Consultant,2,Bachelor,3,6600,58,3,4.8,TRUE
1905,Male ,55,Manager,5,Bachelor,3,7800,46,13,2.8,FALSE
1906,Female,25,Specialist,5,Bachelor,2,5400,35,3,4.8,TRUE
1907,Male ,55,Analyst,1,Bachelor,5,5600,53,14,4.3,TRUE
1908,Male ,53,Consultant,6,Master,4,7150,53,9,4.4,TRUE
1909,Male ,27,Developer,2,Bachelor,1,5500,52,0,4.4,TRUE
1910,Male ,45,Technician,2,Bachelor,3,4550,50,3,4.7,TRUE
1911,Male ,27,Specialist,0,Bachelor,5,6300,36,10,5,TRUE
1912,Male ,27,Specialist,7,Bachelor,5,6750,49,8,5,TRUE
1913,Female,36,Specialist,2,Bachelor,3,5850,37,11,3,FALSE
1914,Female,29,Consultant,4,Bachelor,1,6050,58,12,4.8,TRUE
1915,Male ,40,Specialist,8,Bachelor,1,4950,34,6,4.2,TRUE
1916,Male ,37,Analyst,8,Bachelor,1,4400,58,14,4.6,TRUE
1917,Male ,39,Analyst,4,Master,2,4800,43,3,4.5,TRUE
1918,Male ,58,Technician,0,Bachelor,4,4900,40,13,4.5,TRUE
1919,Female,41,Consultant,9,Bachelor,5,7700,41,3,4.7,TRUE
1920,Male ,54,Manager,8,Master,2,7200,31,4,4.6,TRUE
1921,Female,52,Technician,0,Master,5,5250,43,11,4.2,TRUE
1922,Female,31,Technician,5,Bachelor,5,5250,40,5,4.9,TRUE
1923,Male ,23,Manager,7,High School,5,9000,49,10,4.4,TRUE
1924,Male ,52,Developer,3,Bachelor,5,7500,48,9,4.8,TRUE
1925,Male ,30,Developer,8,Master,2,6000,59,4,5,TRUE
1926,Male ,48,Analyst,2,Bachelor,1,4400,60,11,4.5,TRUE
1927,Male ,41,Technician,8,High School,1,3850,45,14,4.1,TRUE
1928,Male ,52,Specialist,1,Bachelor,5,6750,38,8,4.6,TRUE
1929,Male ,43,Developer,6,Bachelor,2,5500,48,6,5,TRUE
1930,Male ,49,Manager,8,Bachelor,5,9000,40,13,5,TRUE
1931,Male ,57,Technician,9,Bachelor,4,4550,54,1,4.4,TRUE
1932,Male ,43,Analyst,1,Master,4,5200,47,3,4.8,TRUE
1933,Male ,45,Manager,7,Bachelor,5,9000,43,10,4.6,TRUE
1934,Male ,32,Consultant,0,High School,5,8250,40,5,4.7,TRUE
1935,Male ,46,Manager,3,Bachelor,5,9000,44,9,5,TRUE
1936,Male ,51,Developer,1,Bachelor,5,7500,43,14,4.3,TRUE
1937,Male ,34,Analyst,1,High School,2,4400,56,11,4.8,TRUE
1938,Male ,35,Technician,2,Bachelor,2,3850,47,0,4.8,TRUE
1939,Female,60,Specialist,0,Bachelor,4,6300,39,4,3.2,FALSE
1940,Male ,40,Developer,3,Bachelor,5,7000,42,8,4.7,TRUE
1941,Male ,41,Consultant,4,Bachelor,4,7700,55,4,4.8,TRUE
1942,Male ,55,Technician,9,High School,4,4900,37,12,4.6,TRUE
1943,Male ,50,Developer,7,Bachelor,4,6500,51,0,4.8,TRUE
1944,Male ,55,Consultant,1,Master,1,6050,37,11,2.7,FALSE
1945,Male ,24,Manager,2,Bachelor,3,7200,33,8,4.9,TRUE
1946,Male ,23,Technician,6,Bachelor,1,3850,53,12,4.6,TRUE
1947,Female,23,Consultant,6,Bachelor,5,8250,30,14,4.8,TRUE
1948,Male ,39,Analyst,3,Bachelor,5,6000,57,14,4.7,TRUE
1949,Male ,45,Manager,4,High School,4,8400,55,13,5,TRUE
1950,Male ,24,Consultant,4,Master,4,7700,54,4,4.7,TRUE
1951,Male ,26,Specialist,5,Bachelor,1,4950,45,0,4.3,TRUE
1952,Male ,47,Technician,3,Bachelor,3,4550,30,4,5,TRUE
1953,Male ,55,Analyst,7,Bachelor,1,4400,37,10,4.5,TRUE
1954,Female,43,Analyst,3,Bachelor,2,4800,52,9,4.5,TRUE
1955,Male ,22,Technician,6,Master,4,4900,55,0,4.6,TRUE
1956,Male ,49,Consultant,1,Bachelor,2,6600,33,2,5,TRUE
1957,Male ,42,Analyst,0,Bachelor,5,5600,48,4,4.2,TRUE
1958,Female,59,Specialist,0,Bachelor,2,5400,52,2,3.9,FALSE
1959,Female,23,Analyst,1,Master,2,4400,51,14,5,TRUE
1960,Female,28,Technician,6,Bachelor,4,4900,55,5,4.8,TRUE
1961,Male ,32,Technician,0,Bachelor,5,4900,41,14,4.7,TRUE
1962,Female,36,Consultant,0,Bachelor,3,7150,54,7,2.9,FALSE
1963,Male ,28,Technician,7,Bachelor,5,5250,34,0,4.8,TRUE
1964,Male ,42,Developer,0,Master,3,6000,60,9,4.9,TRUE
1965,Female,36,Consultant,2,Bachelor,2,6050,39,13,4.8,TRUE
1966,Female,38,Specialist,7,Bachelor,3,5400,32,0,4.7,TRUE
1967,Male ,46,Manager,0,Bachelor,3,7800,46,11,4.7,TRUE
1968,Male ,40,Specialist,8,Bachelor,5,6750,55,11,4.7,TRUE
1969,Male ,25,Specialist,2,Bachelor,4,5850,33,0,4.7,TRUE
1970,Male ,58,Technician,7,Bachelor,2,3850,57,1,5,TRUE
1971,Male ,45,Technician,0,Bachelor,3,4200,40,11,4.8,TRUE
1972,Female,41,Manager,4,Master,5,9000,51,14,4,TRUE
1973,Female,50,Manager,2,Bachelor,1,6600,59,14,4.9,TRUE
1974,Female,22,Manager,5,Bachelor,4,8400,45,14,2.9,FALSE
1975,Female,37,Developer,3,Bachelor,2,6000,54,6,2.8,FALSE
1976,Male ,51,Developer,4,Master,4,6500,30,3,4.6,TRUE
1977,Male ,31,Consultant,7,Bachelor,5,8250,57,3,3.2,FALSE
1978,Male ,39,Technician,7,Master,4,4550,48,3,4.9,TRUE
1979,Male ,47,Developer,2,High School,4,6500,60,4,4.5,TRUE
1980,Male ,39,Manager,3,Bachelor,3,7200,49,6,4.8,TRUE
1981,Male ,27,Manager,3,Master,1,6600,60,1,4.5,TRUE
1982,Male ,23,Analyst,2,Bachelor,3,4800,38,8,4.4,TRUE
1983,Male ,49,Specialist,5,Bachelor,4,6300,44,2,2.6,FALSE
1984,Female,23,Manager,6,Bachelor,5,8400,52,7,4.9,TRUE
1985,Male ,56,Analyst,1,Bachelor,3,4800,54,11,4.9,TRUE
1986,Female,34,Technician,1,Master,2,3850,32,13,4.8,TRUE
1987,Male ,26,Manager,2,Bachelor,5,9000,36,11,4.9,TRUE
1988,Female,29,Analyst,9,Bachelor,2,4400,60,4,4.8,TRUE
1989,Male ,29,Manager,6,Bachelor,4,7800,49,12,4.5,TRUE
1990,Male ,58,Consultant,6,Bachelor,4,7150,47,1,4.8,TRUE
1991,Male ,26,Technician,5,Bachelor,5,4900,32,9,4.9,TRUE
1992,Male ,29,Analyst,7,Bachelor,3,5200,38,12,4.9,TRUE
1993,Female,24,Specialist,7,Bachelor,1,4950,56,3,5,TRUE
1994,Male ,40,Developer,5,Bachelor,2,6000,44,13,3,FALSE
1995,Male ,57,Developer,6,Bachelor,4,7000,58,5,4.8,TRUE
1996,Female,37,Developer,6,Bachelor,4,7000,44,6,5,TRUE
1997,Male ,29,Manager,8,Bachelor,1,6600,41,13,4.7,TRUE
1998,Male ,44,Specialist,8,High School,4,5850,51,14,4.5,TRUE
1999,Female,33,Technician,1,Master,1,3850,58,10,4.7,TRUE
2000,Male ,35,Manager,9,High School,1,7200,33,6,2.5,FALSE
2001,Female,35,Manager,8,High School,1,6600,54,5,4.5,TRUE
2002,Male ,43,Technician,1,High School,4,4550,55,5,4.7,TRUE
2003,Male ,37,Analyst,7,Master,2,4400,39,10,4.5,TRUE
2004,Male ,59,Manager,3,High School,3,7200,39,8,4.6,TRUE
2005,Male ,49,Analyst,4,Bachelor,5,6000,59,3,4.2,TRUE
2006,Male ,37,Manager,4,Bachelor,3,7200,47,4,4.8,TRUE
2007,Male ,27,Manager,8,Bachelor,4,8400,41,1,4.7,TRUE
2008,Male ,57,Specialist,8,High School,4,6300,60,11,2.5,FALSE
2009,Male ,26,Technician,8,Master,3,4550,36,7,3,FALSE
2010,Female,54,Technician,1,Bachelor,3,4200,60,11,4.9,TRUE
2011,Male ,33,Analyst,1,High School,5,6000,42,12,4.3,TRUE
2012,Male ,53,Technician,4,Bachelor,5,5250,34,6,4.5,TRUE
2013,Female,51,Manager,4,High School,2,6600,52,7,4.5,TRUE
